t,10∫≈÷ßº‹,20∫≈÷ßº‹,30∫≈÷ßº‹,40∫≈÷ßº‹,50∫≈÷ßº‹,60∫≈÷ßº‹,70∫≈÷ßº‹,80∫≈÷ßº‹,90∫≈÷ßº‹,100∫≈÷ßº‹,110∫≈÷ßº‹,120∫≈÷ßº‹,130∫≈÷ßº‹,140∫≈÷ßº‹
2020-11-20 01:32:00,0.246666667,0.241666667,0.146666667,0.566666667,0.231666667,0.423333333,0.71,0.74,0.21,0.455,0.191666667,0.136666667,0.49,0.073333333
2020-11-20 04:48:00,0.276666667,0.285,0.143333333,0.221666667,0.16,0.211666667,0.466666667,0.605,0.096666667,0.788333333,0.343333333,0.28,0.425,0.078333333
2020-11-20 10:42:00,0.223333333,0.371666667,0.203333333,0.3,0.22,0.24,0.693333333,0.67,0.12,0.838333333,0.426666667,0.31,0.178333333,0.083333333
2020-11-20 15:27:00,0.268333333,0.423333333,0.221666667,0.405,0.141666667,0.26,0.541666667,0.538333333,0.151666667,0.45,0.181666667,0.228333333,0.245,0.125
2020-11-21 01:21:00,0.218333333,0.235,0.118333333,0.215,0.463333333,0.351666667,0.833333333,0.743333333,0.255,0.888333333,0.108333333,0.155,0.276666667,0.228333333
2020-11-21 04:19:00,0.19,0.395,0.218333333,0.171666667,0.516666667,0.801666667,0.813333333,0.76,0.366666667,0.703333333,0.193333333,0.246666667,0.401666667,0.263333333
2020-11-21 07:45:00,0.18,0.446666667,0.375,0.178333333,0.725,0.688333333,0.575,0.786666667,0.251666667,0.626666667,0.216666667,0.233333333,0.436666667,0.21
2020-11-21 13:17:00,0.161666667,0.576666667,0.645,0.398333333,0.855,0.915,0.853333333,0.848333333,0.483333333,0.773333333,0.241666667,0.283333333,0.248333333,0.258333333
2020-11-22 00:27:00,0.271666667,0.818333333,0.588333333,0.518333333,0.531666667,0.223333333,0.638333333,0.23,0.315,0.508333333,0.22,0.343333333,0.263333333,0.125
2020-11-22 02:59:00,0.313333333,0.878333333,0.885,0.31,0.633333333,0.625,0.671666667,0.268333333,0.101666667,0.47,0.183333333,0.32,0.55,0.128333333
2020-11-22 05:47:00,0.201666667,0.548333333,0.853333333,0.118333333,0.436666667,0.93,0.683333333,0.446666667,0.113333333,0.316666667,0.255,0.238333333,0.596666667,0.15
2020-11-22 11:44:00,0.213333333,0.338333333,0.64,0.093333333,0.403333333,0.255,0.28,0.2,0.098333333,0.256666667,0.321666667,0.268333333,0.345,0.181666667
2020-11-23 01:21:00,0.19,0.286666667,0.668333333,0.121666667,0.806666667,0.555,0.348333333,0.196666667,0.181666667,0.181666667,0.46,0.25,0.216666667,0.126666667
2020-11-23 03:45:00,0.156666667,0.306666667,0.506666667,0.156666667,0.973333333,0.505,0.528333333,0.165,0.256666667,0.168333333,0.455,0.268333333,0.206666667,0.121666667
2020-11-23 06:33:00,0.191666667,0.431666667,0.365,0.161666667,0.81,0.591666667,0.383333333,0.183333333,0.286666667,0.338333333,0.375,0.16,0.163333333,0.165
2020-11-23 11:54:00,0.201666667,0.281666667,0.235,0.283333333,0.778333333,0.553333333,0.633333333,0.166666667,0.261666667,0.485,0.403333333,0.121666667,0.195,0.15
2020-11-23 14:21:00,0.203333333,0.368333333,0.211666667,0.356666667,0.703333333,0.568333333,0.26,0.291666667,0.226666667,0.656666667,0.393333333,0.113333333,0.118333333,0.14
2020-11-23 15:33:00,0.465,0.223333333,0.458333333,0.461666667,0.458333333,0.598333333,0.461666667,0.44,0.463333333,0.786666667,0.451666667,0.463333333,0.46,0.463333333
2020-11-23 22:38:00,0.081666667,0.231666667,0.25,0.428333333,0.383333333,0.273333333,0.141666667,0.306666667,0.125,0.435,0.348333333,0.166666667,0.241666667,0.083333333
2020-11-24 01:33:00,0.14,0.165,0.306666667,0.228333333,0.293333333,0.218333333,0.121666667,0.448333333,0.148333333,0.291666667,0.151666667,0.158333333,0.18,0.118333333
2020-11-24 06:01:00,0.461666667,0.455,0.461666667,0.463333333,0.463333333,0.461666667,0.461666667,0.421666667,0.461666667,0.461666667,0.463333333,0.463333333,0.311666667,0.426666667
2020-11-24 10:21:00,0.461666667,0.468333333,0.458333333,0.461666667,0.46,0.46,0.461666667,0.451666667,0.458333333,0.461666667,0.463333333,0.463333333,0.291666667,0.268333333
2020-11-24 13:03:00,0.113333333,0.443333333,0.176666667,0.111666667,0.443333333,0.151666667,0.226666667,0.231666667,0.193333333,0.25,0.216666667,0.13,0.47,0.321666667
2020-11-25 01:05:00,0.175,0.49,0.14,0.201666667,0.226666667,0.315,0.238333333,0.568333333,0.446666667,0.16,0.145,0.08,0.436666667,0.388333333
2020-11-25 02:48:00,0.263333333,0.435,0.166666667,0.208333333,0.378333333,0.396666667,0.271666667,0.326666667,0.421666667,0.185,0.181666667,0.111666667,0.578333333,0.331666667
2020-11-25 06:21:00,0.435,0.548333333,0.461666667,0.465,0.46,0.391666667,0.463333333,0.488333333,0.553333333,0.46,0.461666667,0.461666667,0.215,0.393333333
2020-11-25 10:56:00,0.288333333,0.378333333,0.33,0.15,0.375,0.365,0.221666667,0.513333333,0.561666667,0.223333333,0.216666667,0.391666667,0.386666667,0.275
2020-11-25 15:40:00,0.313333333,0.286666667,0.113333333,0.116666667,0.268333333,0.39,0.128333333,0.42,0.341666667,0.22,0.298333333,0.205,0.271666667,0.235
2020-11-25 18:02:00,0.25,0.581666667,0.368333333,0.158333333,0.161666667,0.171666667,0.15,0.346666667,0.216666667,0.32,0.316666667,0.165,0.35,0.246666667
2020-11-26 01:01:00,0.126666667,0.628333333,0.463333333,0.21,0.18,0.105,0.225,0.306666667,0.195,0.425,0.345,0.305,0.446666667,0.19
2020-11-26 02:20:00,0.17,0.543333333,0.505,0.176666667,0.17,0.181666667,0.305,0.448333333,0.115,0.438333333,0.391666667,0.225,0.498333333,0.216666667
2020-11-26 05:44:00,0.236666667,0.686666667,0.638333333,0.188333333,0.243333333,0.305,0.201666667,0.556666667,0.156666667,0.545,0.248333333,0.415,0.516666667,0.136666667
2020-11-26 10:27:00,0.238333333,0.836666667,0.651666667,0.136666667,0.266666667,0.39,0.301666667,0.601666667,0.091666667,0.635,0.296666667,0.485,0.521666667,0.136666667
2020-11-26 13:32:00,0.311666667,0.898333333,0.445,0.128333333,0.321666667,0.513333333,0.356666667,0.611666667,0.085,0.493333333,0.378333333,0.128333333,0.501666667,0.103333333
2020-11-27 00:59:00,0.201666667,0.595,0.588333333,0.393333333,0.32,0.533333333,0.728333333,0.521666667,0.321666667,0.953333333,0.533333333,0.148333333,0.648333333,0.075
2020-11-27 04:12:00,0.165,0.638333333,0.423333333,0.688333333,0.49,0.578333333,0.565,0.79,0.265,0.683333333,0.783333333,0.211666667,0.501666667,0.053333333
2020-11-27 10:02:00,0.191666667,0.45,0.443333333,0.736666667,0.405,0.795,0.675,0.176666667,0.511666667,0.315,0.641666667,0.218333333,0.35,0.046666667
2020-11-27 10:49:00,0.37,0.536666667,0.473333333,0.861666667,0.455,0.943333333,0.668333333,0.19,0.613333333,0.341666667,0.781666667,0.205,0.341666667,0.043333333
2020-11-27 11:28:00,0.475,0.906666667,0.426666667,0.486666667,0.29,0.538333333,0.52,0.143333333,0.805,0.36,0.7,0.178333333,0.26,0.103333333
2020-11-27 13:20:00,0.361666667,0.463333333,0.768333333,0.511666667,0.226666667,0.683333333,0.398333333,0.116666667,0.451666667,0.3,0.676666667,0.305,0.29,0.055
2020-11-28 11:25:00,0.258333333,0.936666667,0.46,0.866666667,0.986666667,0.226666667,0.385,0.205,0.493333333,0.218333333,0.135,0.286666667,0.118333333,0.081666667
2020-11-28 13:52:00,0.268333333,0.161666667,0.583333333,0.98,0.22,0.32,0.31,0.255,0.306666667,0.108333333,0.155,0.173333333,0.14,0.08
2020-11-28 14:41:00,0.108333333,0.41,0.446666667,0.743333333,0.298333333,0.366666667,0.461666667,0.311666667,0.303333333,0.101666667,0.18,0.16,0.07,0.146666667
2020-11-28 16:38:00,0.091666667,0.276666667,0.623333333,0.245,0.421666667,0.32,0.326666667,0.318333333,0.366666667,0.148333333,0.216666667,0.163333333,0.055,0.36
2020-11-28 22:58:00,0.135,0.341666667,0.861666667,0.318333333,0.365,0.331666667,0.233333333,0.37,0.23,0.155,0.32,0.191666667,0.06,0.201666667
2020-11-29 00:25:00,0.356666667,0.368333333,0.666666667,0.233333333,0.38,0.25,0.326666667,0.293333333,0.2,0.17,0.266666667,0.258333333,0.061666667,0.218333333
2020-11-29 03:11:00,0.271666667,0.271666667,0.388333333,0.211666667,0.381666667,0.256666667,0.318333333,0.345,0.21,0.198333333,0.378333333,0.203333333,0.06,0.215
2020-11-29 05:51:00,0.153333333,0.411666667,0.273333333,0.206666667,0.345,0.341666667,0.385,0.391666667,0.216666667,0.188333333,0.535,0.226666667,0.085,0.41
2020-11-29 10:01:00,0.171666667,0.435,0.226666667,0.238333333,0.475,0.318333333,0.386666667,0.286666667,0.25,0.241666667,0.546666667,0.328333333,0.096666667,0.226666667
2020-11-29 12:02:00,0.181666667,0.255,0.318333333,0.128333333,0.376666667,0.28,0.195,0.258333333,0.13,0.306666667,0.388333333,0.341666667,0.068333333,0.241666667
2020-11-29 12:50:00,0.255,0.27,0.29,0.128333333,0.466666667,0.216666667,0.156666667,0.296666667,0.133333333,0.345,0.393333333,0.226666667,0.105,0.163333333
2020-11-29 15:03:00,0.178333333,0.46,0.435,0.135,0.448333333,0.291666667,0.15,0.435,0.058333333,0.185,0.461666667,0.221666667,0.125,0.15
2020-11-29 16:21:00,0.213333333,0.505,0.536666667,0.155,0.273333333,0.318333333,0.146666667,0.456666667,0.126666667,0.158333333,0.335,0.195,0.151666667,0.256666667
2020-12-01 02:02:00,0.098333333,0.798333333,0.338333333,0.378333333,0.281666667,0.346666667,0.288333333,0.633333333,0.25,0.948333333,0.78,0.328333333,0.27,0.263333333
2020-12-01 05:53:00,0.463333333,0.676666667,0.593333333,0.473333333,0.461666667,0.445,0.598333333,0.533333333,0.443333333,0.946666667,0.775,0.48,0.461666667,0.461666667
2020-12-01 11:20:00,0.463333333,0.573333333,0.083333333,0.815,0.465,0.391666667,0.96,0.955,0.77,0.461666667,0.73,0.463333333,0.463333333,0.466666667
2020-12-01 12:44:00,0.108333333,0.605,0.136666667,0.396666667,0.475,0.156666667,0.9,0.513333333,0.541666667,0.158333333,0.735,0.47,0.196666667,0.196666667
2020-12-01 13:50:00,0.06,0.273333333,0.175,0.79,0.473333333,0.143333333,0.988333333,0.77,0.565,0.18,0.505,0.553333333,0.265,0.23
2020-12-01 15:22:00,0.075,0.31,0.17,0.805,0.465,0.31,0.95,0.945,0.61,0.141666667,0.48,0.59,0.296666667,0.308333333
2020-12-02 01:39:00,0.088333333,0.563333333,0.226666667,0.955,0.446666667,0.605,0.905,0.808333333,0.766666667,0.256666667,0.48,0.458333333,0.276666667,0.353333333
2020-12-02 04:47:00,0.461666667,0.488333333,0.383333333,0.831666667,0.443333333,0.528333333,0.846666667,0.903333333,0.635,0.463333333,0.545,0.478333333,0.466666667,0.461666667
2020-12-02 10:40:00,0.463333333,0.45,0.471666667,0.45,0.245,0.563333333,0.381666667,0.835,0.461666667,0.395,0.368333333,0.461666667,0.446666667,0.44
2020-12-02 13:00:00,0.163333333,0.363333333,0.431666667,0.223333333,0.27,0.565,0.388333333,0.538333333,0.378333333,0.201666667,0.286666667,0.246666667,0.161666667,0.393333333
2020-12-02 17:00:00,0.16,0.298333333,0.361666667,0.188333333,0.378333333,0.255,0.361666667,0.565,0.338333333,0.198333333,0.278333333,0.176666667,0.278333333,0.286666667
2020-12-02 23:22:00,0.178333333,0.311666667,0.496666667,0.255,0.328333333,0.328333333,0.405,0.448333333,0.348333333,0.198333333,0.515,0.145,0.155,0.208333333
2020-12-03 03:54:00,0.148333333,0.261666667,0.66,0.283333333,0.301666667,0.456666667,0.396666667,0.541666667,0.328333333,0.141666667,0.366666667,0.148333333,0.16,0.163333333
2020-12-03 06:47:00,0.193333333,0.333333333,0.381666667,0.393333333,0.365,0.181666667,0.228333333,0.373333333,0.28,0.16,0.338333333,0.125,0.15,0.215
2020-12-04 00:25:00,0.25,0.183333333,0.525,0.505,0.3,0.446666667,0.386666667,0.308333333,0.521666667,0.321666667,0.103333333,0.351666667,0.123333333,0.281666667
2020-12-04 04:33:00,0.29,0.265,0.256666667,0.323333333,0.331666667,0.618333333,0.446666667,0.123333333,0.215,0.225,0.243333333,0.223333333,0.086666667,0.133333333
2020-12-04 07:08:00,0.448333333,0.473333333,0.49,0.365,0.105,0.586666667,0.12,0.313333333,0.311666667,0.455,0.215,0.393333333,0.1,0.2
2020-12-04 14:12:00,0.523333333,0.52,0.59,0.333333333,0.21,0.133333333,0.213333333,0.336666667,0.28,0.485,0.133333333,0.343333333,0.115,0.173333333
2020-12-04 18:12:00,0.496666667,0.738333333,0.618333333,0.383333333,0.191666667,0.218333333,0.245,0.315,0.151666667,0.416666667,0.191666667,0.365,0.168333333,0.25
2020-12-04 23:28:00,0.603333333,0.858333333,0.621666667,0.401666667,0.281666667,0.215,0.245,0.273333333,0.073333333,0.335,0.278333333,0.321666667,0.183333333,0.286666667
2020-12-05 03:06:00,0.485,0.11,0.921666667,0.541666667,0.235,0.191666667,0.131666667,0.44,0.063333333,0.136666667,0.378333333,0.493333333,0.23,0.273333333
2020-12-05 06:23:00,0.568333333,0.138333333,0.965,0.39,0.311666667,0.255,0.268333333,0.531666667,0.288333333,0.373333333,0.438333333,0.323333333,0.291666667,0.22
2020-12-05 10:57:00,0.376666667,0.141666667,0.513333333,0.241666667,0.373333333,0.21,0.345,0.285,0.353333333,0.473333333,0.256666667,0.203333333,0.34,0.126666667
2020-12-05 13:20:00,0.246666667,0.206666667,0.486666667,0.286666667,0.356666667,0.158333333,0.441666667,0.106666667,0.17,0.255,0.315,0.336666667,0.325,0.185
2020-12-05 16:48:00,0.47,0.218333333,0.883333333,0.355,0.353333333,0.216666667,0.413333333,0.163333333,0.358333333,0.233333333,0.413333333,0.423333333,0.453333333,0.46
2020-12-05 23:29:00,0.591666667,0.3,0.576666667,0.418333333,0.516666667,0.258333333,0.321666667,0.12,0.315,0.301666667,0.388333333,0.506666667,0.185,0.21
2020-12-06 02:33:00,0.371666667,0.61,0.728333333,0.17,0.496666667,0.22,0.095,0.148333333,0.211666667,0.29,0.283333333,0.383333333,0.233333333,0.11
2020-12-06 10:17:00,0.428333333,0.735,0.875,0.181666667,0.275,0.235,0.043333333,0.111666667,0.22,0.316666667,0.366666667,0.398333333,0.196666667,0.168333333
2020-12-06 13:17:00,0.228333333,0.453333333,0.248333333,0.253333333,0.21,0.331666667,0.058333333,0.213333333,0.195,0.353333333,0.238333333,0.476666667,0.221666667,0.145
2020-12-06 15:56:00,0.208333333,0.63,0.433333333,0.473333333,0.151666667,0.423333333,0.105,0.275,0.193333333,0.275,0.196666667,0.216666667,0.153333333,0.1
2020-12-06 23:35:00,0.241666667,0.71,0.571666667,0.766666667,0.221666667,0.803333333,0.096666667,0.451666667,0.448333333,0.188333333,0.251666667,0.265,0.088333333,0.121666667
2020-12-07 01:02:00,0.31,0.79,0.615,0.888333333,0.166666667,0.846666667,0.113333333,0.481666667,0.491666667,0.113333333,0.521666667,0.106666667,0.116666667,0.195
2020-12-09 12:20:00,0.495,0.448333333,0.661666667,0.331666667,0.441666667,0.136666667,0.376666667,0.355,0.581666667,0.318333333,0.715,0.325,0.133333333,0.088333333
2020-12-10 00:26:00,0.486666667,0.121666667,0.785,0.931666667,0.375,0.346666667,0.843333333,0.175,0.248333333,0.256666667,0.5,0.148333333,0.245,0.083333333
2020-12-10 03:11:00,0.463333333,0.248333333,0.733333333,0.793333333,0.413333333,0.386666667,0.403333333,0.835,0.928333333,0.613333333,0.751666667,0.82,0.223333333,0.225
2020-12-10 10:06:00,0.445,0.315,0.476666667,0.861666667,0.448333333,0.678333333,0.848333333,0.916666667,0.951666667,0.825,0.723333333,0.95,0.185,0.34
2020-12-10 16:01:00,0.355,0.511666667,0.266666667,0.773333333,0.501666667,0.618333333,0.693333333,0.82,0.681666667,0.473333333,0.656666667,0.813333333,0.348333333,0.413333333
2020-12-10 17:22:00,0.386666667,0.655,0.288333333,0.973333333,0.676666667,0.486666667,0.708333333,0.925,0.361666667,0.141666667,0.713333333,0.906666667,0.2,0.226666667
2020-12-10 22:39:00,0.346666667,0.696666667,0.406666667,0.56,0.405,0.493333333,0.653333333,0.67,0.61,0.183333333,0.748333333,0.973333333,0.168333333,0.26
2020-12-11 01:15:00,0.298333333,0.93,0.728333333,0.805,0.628333333,0.691666667,0.49,0.91,0.333333333,0.428333333,0.72,0.858333333,0.233333333,0.215
2020-12-11 04:06:00,0.206666667,0.791666667,0.351666667,0.455,0.3,0.396666667,0.538333333,0.678333333,0.451666667,0.855,0.748333333,0.998333333,0.306666667,0.285
2020-12-11 06:37:00,0.113333333,0.83,0.433333333,0.61,0.35,0.465,0.463333333,0.535,0.508333333,0.631666667,0.31,0.595,0.248333333,0.201666667
2020-12-11 08:43:00,0.066666667,0.64,0.498333333,0.526666667,0.211666667,0.326666667,0.516666667,0.833333333,0.291666667,0.328333333,0.103333333,0.863333333,0.296666667,0.208333333
2020-12-11 12:47:00,0.05,0.393333333,0.858333333,0.868333333,0.17,0.355,0.518333333,0.948333333,0.155,0.796666667,0.133333333,0.385,0.18,0.106666667
2020-12-12 00:38:00,0.053333333,0.675,0.406666667,0.795,0.163333333,0.655,0.281666667,0.403333333,0.123333333,0.245,0.121666667,0.34,0.076666667,0.153333333
2020-12-13 22:46:00,0.536666667,0.465,0.378333333,0.388333333,0.616666667,0.6,0.545,0.288333333,0.496666667,0.28,0.275,0.183333333,0.138333333,0.156666667
2020-12-14 00:57:00,0.436666667,0.281666667,0.45,0.481666667,0.69,0.288333333,0.383333333,0.366666667,0.563333333,0.313333333,0.278333333,0.15,0.125,0.163333333
2020-12-14 02:17:00,0.43,0.368333333,0.481666667,0.52,0.728333333,0.308333333,0.336666667,0.426666667,0.61,0.213333333,0.138333333,0.233333333,0.095,0.156666667
2020-12-14 04:50:00,0.336666667,0.246666667,0.446666667,0.548333333,0.516666667,0.326666667,0.116666667,0.405,0.68,0.216666667,0.158333333,0.191666667,0.09,0.165
